CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalNetProfit,ProfitPerOrder,UE_RevRatio,DD_RevRatio,SD_RevRatio,DeliveryCostRatio,Commission_UE,Commission_DD,SD_Cost_Interaction,Radius_SD,AdjustedDemand,InStore_RevRatio,Aggregator_RevRatio,ProfitMargin,RevenuePerOrder,AggregtorShare,SD_ProfitPerOrder,AggregatorProfit,TotalDeliveryOrders,DeloveryOrderRatio
Burgers,26100,Urban Burgers House,QSR,South Auckland,1.05,42.81,1119,216,9246.96,406,226,271,17380.86,9675.06,11601.51,0.232086842898279,0.351238823961467,0.32,6,1.77,479.67,3852.97,1680.28,935.33,4354.38,0.24,0.45,0.25,0.3,47904.39,10822.96,9.671992850759606,0.36282394995531725,0.20196604110813227,0.2421805183199285,0.01001306978337476,0.14400000000000002,0.08,0.531,1.7999999999999998,1174.95,0.19302949061662197,0.5647899910634495,0.22592835437420244,42.81,0.7,16.06782287822878,2615.61,903,0.806970509383378
Burgers,25779,Classic Burgers Grill,Full-service,CBD,0.99,34.31,1833,642,22027.02,536,298,357,18390.16,10224.38,12248.67,0.366821483511012,0.451014979300089,0.28,5,1.48,528.36,4012.52,-1799.23,-1000.32,1702.9,0.54,0.45,0.25,0.3,62890.229999999996,2915.87,1.5907637752318602,0.2924168030551009,0.1625750136388434,0.19476268412438627,0.008401304940369912,0.12600000000000003,0.07,0.444,1.5,1814.67,0.3502454991816694,0.4549918166939444,0.04636443530258993,34.309999999999995,0.7,4.770028011204482,-2799.55,1191,0.6497545008183306
Burgers,26101,King Burgers Tavern,Full-service,CBD,0.99,32.18,597,164,5277.52,195,108,130,6275.1,3475.44,4183.4,0.378334257286042,0.516466749412939,0.33,18,5.31,690.3,555.19,-1410.65,-781.28,-250.21,0.38,0.45,0.25,0.3,19211.46,-1886.95,-3.1607202680067004,0.32663316582914576,0.18090452261306533,0.21775544388609713,0.0359316782795269,0.14850000000000002,0.0825,1.5929999999999997,5.3999999999999995,591.03,0.27470686767169183,0.5075376884422111,-0.09822002075844315,32.18,0.7,-1.9246923076923077,-2191.9300000000003,433,0.7252931323283082
Burgers,25053,King Burgers Tavern,Full-service,West Auckland,1.04,33.51,1661,499,16721.49,523,290,349,17525.73,9717.9,11694.99,0.396553314290941,0.485376674565487,0.28,12,3.54,1235.46,1974.31,-2837.94,-1573.62,145.37,0.43,0.45,0.25,0.3,55660.11,-2291.88,-1.3798193859121013,0.31487055990367246,0.17459361830222755,0.21011438892233594,0.022196506618474166,0.12600000000000003,0.07,1.062,3.5999999999999996,1727.44,0.30042143287176404,0.4894641782059,-0.041176346938588515,33.51,0.7,0.41653295128939827,-4411.5599999999995,1162,0.699578567128236
Burgers,25631,Classic Burgers Grill,Full-service,South Auckland,1.05,36.33,1499,525,19073.25,438,244,292,15912.54,8864.52,10608.36,0.372706734831445,0.524310493981466,0.28,12,3.54,1033.68,1964.22,-2816.79,-1569.17,58.8,0.54,0.45,0.25,0.3,54458.67,-2362.9399999999996,-1.576344229486324,0.2921947965310207,0.1627751834556371,0.19479653102068048,0.01898099971960388,0.12600000000000003,0.07,1.062,3.5999999999999996,1573.95,0.35023348899266177,0.45496997998665784,-0.04338960169243942,36.33,0.7,0.2013698630136986,-4385.96,974,0.6497665110073382
Burgers,26360,Urban Burgers Bistro,Cafe,North Shore,1.03,44.7,1528,361,16136.7,525,292,350,23467.5,13052.4,15645.0,0.267324640452862,0.437447387818247,0.33,12,3.54,1239.0,4764.01,-816.01,-453.86,3379.84,0.31,0.45,0.25,0.3,68301.6,6873.98,4.498678010471204,0.34358638743455494,0.19109947643979056,0.22905759162303663,0.01814013141712639,0.14850000000000002,0.0825,1.062,3.5999999999999996,1573.8400000000001,0.2362565445026178,0.5346858638743456,0.10064156622978083,44.7,0.7,9.656685714285715,-1269.87,1167,0.7637434554973822
Burgers,26079,Top Burgers Eatery,Cafe,CBD,0.99,43.28,562,166,7184.48,178,99,119,7703.84,4284.72,5150.32,0.243581773433834,0.436767387227155,0.31,14,4.13,491.47,2296.53,74.35,41.35,1154.83,0.42,0.45,0.25,0.3,24323.36,3567.06,6.347081850533808,0.3167259786476868,0.17615658362989325,0.21174377224199287,0.020205678820689247,0.1395,0.0775,1.2389999999999999,4.2,556.38,0.29537366548042704,0.4928825622775801,0.1466516139217608,43.28,0.7,9.704453781512605,115.69999999999999,396,0.7046263345195729
Burgers,25111,Classic Burgers Kitchen,Ghost Kitchen,South Auckland,1.05,46.57,1487,122,5681.54,614,341,410,28593.98,15880.37,19093.7,0.29746993877925,0.321676251804456,0.29,13,3.84,1574.4,2163.84,2597.87,1442.79,5697.51,0.09,0.45,0.25,0.3,69249.59,11902.01,8.00404169468729,0.4129119031607263,0.22932078009414933,0.27572293207800946,0.022735152655777458,0.1305,0.0725,1.152,3.9,1561.3500000000001,0.082044384667115,0.6422326832548756,0.1718711980821836,46.57,0.7,13.896365853658537,4040.66,1365,0.917955615332885
Burgers,25595,Top Burgers Kitchen,QSR,West Auckland,1.04,37.61,1276,271,10192.31,452,251,302,16999.72,9440.11,11358.22,0.218210295401514,0.37306306483224,0.3,14,4.13,1247.26,4165.87,1848.32,1026.39,3395.15,0.27,0.45,0.25,0.3,47990.36,10435.73,8.178471786833855,0.3542319749216301,0.19670846394984326,0.2366771159874608,0.02598980295209288,0.135,0.075,1.2389999999999999,4.2,1327.04,0.21238244514106583,0.5509404388714734,0.2174547138216925,37.61,0.7,11.242218543046357,2874.71,1005,0.7876175548589341
Burgers,25881,Lucky Burgers Diner,QSR,CBD,0.99,36.87,1197,199,7337.13,449,250,299,16554.63,9217.5,11024.13,0.201856870297343,0.401524102664553,0.28,15,4.43,1324.57,2910.05,1930.58,1074.94,3047.81,0.2,0.45,0.25,0.3,44133.39,8963.38,7.488203842940685,0.3751044277360067,0.20885547201336677,0.24979114452798662,0.030012876871683775,0.12600000000000003,0.07,1.329,4.5,1185.03,0.16624895572263995,0.5839598997493735,0.20309747336427134,36.87,0.7,10.193344481605351,3005.52,998,0.83375104427736
Burgers,26244,Urban Burgers House,Cafe,West Auckland,1.04,34.3,1728,356,12210.8,617,343,412,21163.1,11764.9,14131.6,0.24282123086974,0.435210464918055,0.33,17,5.02,2068.24,3931.49,-169.98,-94.49,2481.69,0.26,0.45,0.25,0.3,59270.399999999994,6148.71,3.55828125,0.3570601851851852,0.19849537037037038,0.23842592592592596,0.03489498974192852,0.14850000000000002,0.0825,1.5059999999999998,5.1,1797.1200000000001,0.20601851851851852,0.5555555555555556,0.1037399781341108,34.3,0.7,6.023519417475728,-264.46999999999997,1372,0.7939814814814815
Burgers,26245,Classic Burgers Corner,Full-service,North Shore,1.03,35.96,697,226,8126.96,212,118,141,7623.52,4243.28,5070.36,0.369292362453416,0.529286201111972,0.29,6,1.77,249.57,824.25,-1437.63,-800.19,264.67,0.48,0.45,0.25,0.3,25064.12,-1148.9,-1.6483500717360116,0.3041606886657102,0.16929698708751792,0.20229555236728838,0.009957261615408799,0.1305,0.0725,0.531,1.7999999999999998,717.91,0.32424677187948353,0.4734576757532281,-0.045838433585539816,35.96,0.7,1.8770921985815603,-2237.82,471,0.6757532281205165
Burgers,26490,Classic Burgers Eatery,Full-service,West Auckland,1.04,41.27,1437,485,20015.95,428,238,286,17663.56,9822.26,11803.22,0.381961005600169,0.502269128710031,0.32,14,4.13,1181.18,2317.24,-3607.43,-2006.0,185.28,0.51,0.45,0.25,0.3,59304.990000000005,-3110.91,-2.164864300626305,0.2978427279053584,0.16562282533054976,0.19902574808629087,0.01991704239390311,0.14400000000000002,0.08,1.2389999999999999,4.2,1494.48,0.337508698677801,0.4634655532359081,-0.05245612553007765,41.27,0.7,0.6478321678321678,-5613.43,952,0.662491301322199
Burgers,25400,Top Burgers Corner,Ghost Kitchen,West Auckland,1.04,44.01,1458,95,4180.95,613,341,409,26978.13,15007.41,18000.09,0.287121943430975,0.263713604072109,0.29,14,4.13,1689.17,1877.93,4293.96,2388.65,6395.83,0.07,0.45,0.25,0.3,64166.58,14956.37,10.258141289437587,0.4204389574759945,0.23388203017832646,0.28052126200274347,0.026324762828251094,0.1305,0.0725,1.2389999999999999,4.2,1516.3200000000002,0.06515775034293553,0.654320987654321,0.23308660053255137,44.01,0.7,15.637726161369192,6682.610000000001,1363,0.9348422496570644
Burgers,26532,King Burgers House,Full-service,North Shore,1.03,34.87,2227,722,25176.14,677,376,452,23606.99,13111.12,15761.24,0.383675677911378,0.470021476503462,0.31,8,2.36,1066.72,3683.34,-3864.4,-2146.25,1239.19,0.48,0.45,0.25,0.3,77655.49,-1088.12,-0.48860350246969014,0.3039964077233947,0.16883700044903457,0.20296362819937133,0.013736569043605287,0.1395,0.0775,0.708,2.4,2293.81,0.32420296362819934,0.47283340817242925,-0.014012145181235735,34.870000000000005,0.7,2.741570796460177,-6010.65,1505,0.6757970363718007
Burgers,25267,King Burgers Kitchen,Cafe,West Auckland,1.04,35.82,818,238,8525.16,261,145,174,9349.02,5193.9,6232.68,0.210430280975997,0.436889241216704,0.28,4,1.18,205.32,3006.66,679.49,377.5,1992.82,0.41,0.45,0.25,0.3,29300.760000000002,6056.469999999999,7.403997555012224,0.31907090464547677,0.17726161369193152,0.21271393643031786,0.0070073267724113635,0.12600000000000003,0.07,0.354,1.2,850.72,0.2909535452322738,0.49633251833740827,0.2067000992465724,35.82,0.7,11.452988505747125,1056.99,580,0.7090464547677262
Burgers,25119,Classic Burgers Eatery,Cafe,CBD,0.99,33.49,1265,253,8472.97,455,253,304,15237.95,8472.97,10180.96,0.238450531568378,0.443626348115504,0.3,5,1.48,449.92,2693.75,273.11,151.86,2786.84,0.25,0.45,0.25,0.3,42364.85,5905.56,4.668426877470356,0.3596837944664032,0.19999999999999998,0.24031620553359684,0.01062012493848084,0.135,0.075,0.444,1.5,1252.35,0.19999999999999998,0.5596837944664032,0.13939763742819816,33.49,0.7,9.167236842105263,424.97,1012,0.8
Burgers,26494,Top Burgers House,Full-service,CBD,0.99,41.87,1466,475,19888.25,446,248,297,18674.02,10383.76,12435.39,0.387959811929613,0.479524135775864,0.31,11,3.25,965.25,2635.51,-3314.34,-1842.95,682.64,0.48,0.45,0.25,0.3,61381.420000000006,-1839.1399999999999,-1.2545293315143247,0.30422919508867663,0.16916780354706684,0.2025920873124147,0.0157254426502352,0.1395,0.0775,0.975,3.3,1451.34,0.32401091405184174,0.47339699863574347,-0.029962487019687713,41.870000000000005,0.7,2.2984511784511783,-5157.29,991,0.6759890859481582
Burgers,25161,Top Burgers Corner,Cafe,West Auckland,1.04,40.42,1119,319,12893.98,360,200,240,14551.2,8084.0,9700.8,0.279486142154783,0.420557478116825,0.3,13,3.84,921.6,3867.63,-0.63,-0.35,1988.22,0.4,0.45,0.25,0.3,45229.979999999996,5854.87,5.232234137622878,0.32171581769437,0.17873100983020557,0.21447721179624665,0.020375865742147135,0.135,0.075,1.152,3.9,1163.76,0.28507596067917784,0.5004468275245756,0.12944666347409395,40.419999999999995,0.7,8.28425,-0.98,800,0.7149240393208222
Burgers,26214,Urban Burgers Corner,Cafe,CBD,0.99,37.88,1694,370,14015.6,596,331,397,22576.48,12538.28,15038.36,0.258535533044487,0.356650849501602,0.33,18,5.31,2108.07,5393.39,1237.5,687.27,3678.9,0.28,0.45,0.25,0.3,64168.72,10997.06,6.491770956316411,0.35182998819362454,0.19539551357733176,0.23435655253837073,0.032851987697432646,0.14850000000000002,0.0825,1.5929999999999997,5.3999999999999995,1677.06,0.21841794569067297,0.5472255017709563,0.17137726917413967,37.88,0.7,9.266750629722923,1924.77,1324,0.781582054309327
Burgers,25528,Lucky Burgers Bistro,QSR,North Shore,1.03,36.79,1652,361,13281.19,581,323,387,21374.99,11883.17,14237.73,0.204108449220657,0.449127485696226,0.28,10,2.95,1141.65,4605.44,1427.08,793.37,3795.48,0.28,0.45,0.25,0.3,60777.08,10621.369999999999,6.4294007263922515,0.3516949152542373,0.19552058111380144,0.23426150121065373,0.01878421931425465,0.12600000000000003,0.07,0.885,3.0,1701.56,0.2185230024213075,0.5472154963680388,0.17475946524578012,36.79,0.7,9.807441860465117,2220.45,1291,0.7814769975786925
Burgers,25973,King Burgers Kitchen,Full-service,West Auckland,1.04,37.44,591,153,5728.32,197,110,131,7375.68,4118.4,4904.64,0.372759494010825,0.487910197372548,0.27,13,3.84,503.04,798.13,-963.78,-538.15,180.33,0.35,0.45,0.25,0.3,22127.04,-523.4699999999999,-0.8857360406091369,0.3333333333333333,0.18612521150592215,0.22165820642978004,0.02273417501843898,0.12150000000000001,0.0675,1.152,3.9,614.64,0.25888324873096447,0.5194585448392555,-0.023657479717124383,37.440000000000005,0.7,1.3765648854961834,-1501.9299999999998,438,0.7411167512690355
Burgers,25730,Top Burgers Eatery,QSR,CBD,0.99,39.64,1809,395,15657.8,636,354,424,25211.04,14032.56,16807.36,0.239658871367574,0.433120136964135,0.32,5,1.48,627.52,5123.56,182.05,101.33,4872.2,0.28,0.45,0.25,0.3,71708.76,10279.14,5.682222222222222,0.35157545605306806,0.1956882255389718,0.234383637368712,0.008750953161092173,0.14400000000000002,0.08,0.444,1.5,1790.91,0.2183526810392482,0.5472636815920399,0.14334566655454647,39.64,0.7,11.491037735849057,283.38,1414,0.7816473189607518
Burgers,26135,King Burgers Tavern,Full-service,CBD,0.99,34.74,1202,395,13722.3,363,202,242,12610.62,7017.48,8407.08,0.380201764998492,0.464409941108897,0.31,18,5.31,1285.02,2132.28,-1949.75,-1084.98,21.34,0.49,0.45,0.25,0.3,41757.479999999996,-881.1099999999998,-0.7330366056572377,0.30199667221297843,0.1680532445923461,0.20133111480865226,0.0307734087401826,0.1395,0.0775,1.5929999999999997,5.3999999999999995,1189.98,0.32861896838602334,0.4700499168053245,-0.02110065070976505,34.739999999999995,0.7,0.08818181818181818,-3034.73,807,0.6713810316139767
Burgers,26380,Classic Burgers Tavern,Full-service,CBD,0.99,39.01,1834,505,19700.05,598,332,399,23327.98,12951.32,15564.99,0.393061458598822,0.511228195345029,0.28,11,3.25,1296.75,1885.5,-4299.11,-2386.79,192.98,0.38,0.45,0.25,0.3,71544.34,-4607.42,-2.5122246455834243,0.3260632497273719,0.18102508178844057,0.21755725190839695,0.018125123524795953,0.12600000000000003,0.07,0.975,3.3,1815.66,0.27535441657579063,0.5070883315158125,-0.06439950386012366,39.01,0.7,0.4836591478696742,-6685.9,1329,0.7246455834242094
Burgers,25895,Top Burgers Corner,Full-service,West Auckland,1.04,46.39,1073,376,17442.64,314,174,209,14566.46,8071.86,9695.51,0.377299415611196,0.472256360342726,0.31,6,1.77,369.93,2624.14,-2324.16,-1287.91,1088.7,0.54,0.45,0.25,0.3,49776.47,100.76999999999998,0.09391425908667286,0.29263746505125815,0.16216216216216214,0.19478098788443615,0.007431824715573443,0.1395,0.0775,0.531,1.7999999999999998,1115.92,0.3504193849021435,0.4547996272134203,0.002024450508443045,46.39,0.7,5.209090909090909,-3612.0699999999997,697,0.6495806150978565
Burgers,25330,Urban Burgers Tavern,Ghost Kitchen,North Shore,1.03,44.91,1161,65,2919.15,493,274,329,22140.63,12305.34,14775.39,0.262536822527181,0.2416238550446,0.27,17,5.02,1651.58,1447.43,5000.22,2779.03,5674.64,0.06,0.45,0.25,0.3,52140.51,14901.32,12.834900947459086,0.42463393626184326,0.2360034453057709,0.2833763996554694,0.03167556282054011,0.12150000000000001,0.0675,1.5059999999999998,5.1,1195.83,0.05598621877691645,0.6606373815676141,0.2857916042631727,44.910000000000004,0.7,17.248145896656535,7779.25,1096,0.9440137812230835
Burgers,25170,Lucky Burgers Tavern,QSR,West Auckland,1.04,46.04,1530,334,15377.36,538,299,359,24769.52,13765.96,16528.36,0.217860502731055,0.394324672338553,0.29,12,3.54,1270.86,5963.57,2422.83,1346.51,5139.08,0.28,0.45,0.25,0.3,70441.20000000001,14871.99,9.720254901960784,0.35163398692810455,0.19542483660130713,0.23464052287581696,0.018041430299313467,0.1305,0.0725,1.062,3.5999999999999996,1591.2,0.21830065359477122,0.5470588235294116,0.21112630108516034,46.040000000000006,0.7,14.314986072423398,3769.34,1196,0.7816993464052288
Burgers,25442,Classic Burgers Grill,Cafe,West Auckland,1.04,43.24,1155,318,13750.32,377,209,251,16301.48,9037.16,10853.24,0.264888013489544,0.398093697498553,0.3,4,1.18,296.18,4634.11,603.45,334.54,3361.56,0.38,0.45,0.25,0.3,49942.2,8933.66,7.734770562770563,0.3264069264069264,0.18095238095238095,0.21731601731601732,0.005930455606681324,0.135,0.075,0.354,1.2,1201.2,0.27532467532467536,0.5073593073593073,0.178879985262964,43.239999999999995,0.7,13.392669322709164,937.99,837,0.7246753246753247
Burgers,26588,Lucky Burgers Corner,Cafe,West Auckland,1.04,38.95,2083,540,21033.0,694,386,463,27031.3,15034.7,18033.85,0.248576239868999,0.371197632467374,0.33,10,2.95,1365.85,7997.3,1357.68,755.13,5491.09,0.35,0.45,0.25,0.3,81132.85,15601.199999999999,7.489774363898223,0.33317330772923665,0.18530964954392704,0.2222755640902544,0.016834734635847254,0.14850000000000002,0.0825,0.885,3.0,2166.32,0.2592414786365818,0.5184829572731636,0.19229202474706605,38.95,0.7,11.859805615550757,2112.81,1543,0.7407585213634181
Burgers,25294,Lucky Burgers Tavern,Ghost Kitchen,CBD,0.99,34.43,998,82,2823.26,412,229,275,14185.16,7884.47,9468.25,0.262558714870829,0.207000498892739,0.33,9,2.66,731.5,1497.57,2843.28,1580.37,4290.85,0.09,0.45,0.25,0.3,34361.14,10212.07,10.23253507014028,0.41282565130260523,0.22945891783567135,0.2755511022044088,0.021288583556890138,0.14850000000000002,0.0825,0.798,2.6999999999999997,988.02,0.08216432865731464,0.6422845691382766,0.29719823032646764,34.43,0.7,15.603090909090911,4423.65,916,0.9178356713426854
Burgers,25174,Classic Burgers Corner,Full-service,North Shore,1.03,33.99,1728,544,18490.56,533,296,355,18116.67,10061.04,12066.45,0.383637686388101,0.547367854113691,0.32,15,4.43,1572.65,1275.75,-4547.38,-2525.38,-740.13,0.46,0.45,0.25,0.3,58734.72,-6537.14,-3.7830671296296297,0.308449074074074,0.1712962962962963,0.20543981481481483,0.026775474540442178,0.14400000000000002,0.08,1.329,4.5,1779.8400000000001,0.3148148148148148,0.47974537037037035,-0.11129941540540246,33.99,0.7,-2.08487323943662,-7072.76,1184,0.6851851851851852
Burgers,25376,Top Burgers House,Ghost Kitchen,South Auckland,1.05,43.85,1531,100,4385.0,644,358,429,28239.4,15698.3,18811.65,0.29566688031191,0.349170912150294,0.29,16,4.72,2024.88,1557.39,1840.14,1022.94,4656.31,0.07,0.45,0.25,0.3,67134.35,9076.78,5.928661005878511,0.42064010450685824,0.23383409536250813,0.2802090137165251,0.03016160877404786,0.1305,0.0725,1.416,4.8,1607.55,0.06531678641410842,0.6544741998693663,0.13520321564147117,43.85,0.7,10.853869463869465,2863.08,1431,0.9346832135858916
Burgers,25418,Top Burgers Eatery,Cafe,North Shore,1.03,43.29,1941,593,25670.97,607,337,404,26277.03,14588.73,17489.16,0.239532025568187,0.372590851527639,0.27,6,1.77,715.08,9957.18,3097.46,1719.68,6068.57,0.44,0.45,0.25,0.3,84025.89,20842.89,10.73822256568779,0.3127253992787223,0.1736218444100979,0.20814013395157135,0.008510234167112066,0.12150000000000001,0.0675,0.531,1.7999999999999998,1999.23,0.30551262235960847,0.48634724368882015,0.24805318932057727,43.29,0.7,15.021212871287128,4817.14,1348,0.6944873776403916
Burgers,25015,Lucky Burgers Grill,QSR,CBD,0.99,34.71,1299,276,9579.96,460,256,307,15966.6,8885.76,10655.97,0.221846213359386,0.446916462201625,0.32,3,0.89,273.23,3173.24,179.42,99.85,3256.42,0.27,0.45,0.25,0.3,45088.29,6708.93,5.1646882217090075,0.35411855273287146,0.19707467282525018,0.2363356428021555,0.006059888276978347,0.14400000000000002,0.08,0.267,0.8999999999999999,1286.01,0.21247113163972284,0.5511932255581217,0.14879539676488063,34.71,0.7,10.607231270358307,279.27,1023,0.7875288683602771
Burgers,26027,Urban Burgers Bistro,Cafe,West Auckland,1.04,38.25,1123,303,11589.75,369,205,246,14114.25,7841.25,9409.5,0.243503914065659,0.42334763079416,0.3,13,3.84,944.64,3861.11,467.87,259.93,2190.12,0.37,0.45,0.25,0.3,42954.75,6779.030000000001,6.036536064113981,0.3285841495992876,0.182546749777382,0.21905609973285842,0.021991514326122258,0.135,0.075,1.152,3.9,1167.92,0.26981300089047194,0.5111308993766697,0.15781793631670538,38.25,0.7,8.902926829268292,727.8,820,0.730186999109528
Burgers,26391,Classic Burgers Bistro,Ghost Kitchen,North Shore,1.03,43.92,805,45,1976.4,342,190,228,15020.64,8344.8,10013.76,0.295922063931357,0.23290582903428,0.28,14,4.13,941.64,931.22,2871.53,1595.29,3776.56,0.06,0.45,0.25,0.3,35355.6,9174.6,11.397018633540373,0.4248447204968944,0.2360248447204969,0.28322981366459626,0.026633404609170824,0.12600000000000003,0.07,1.2389999999999999,4.2,829.15,0.055900621118012424,0.6608695652173913,0.25949495978006315,43.92,0.7,16.563859649122808,4466.82,760,0.9440993788819876
Burgers,26514,Lucky Burgers Corner,QSR,West Auckland,1.04,36.38,638,106,3856.28,239,133,160,8694.82,4838.54,5820.8,0.248522782940418,0.386922581051476,0.31,17,5.02,803.2,1405.82,474.34,263.96,1318.8,0.2,0.45,0.25,0.3,23210.44,3462.92,5.427774294670846,0.37460815047021945,0.2084639498432602,0.25078369905956116,0.03460511735236385,0.1395,0.0775,1.5059999999999998,5.1,663.52,0.16614420062695925,0.5830721003134797,0.1491966546088743,36.379999999999995,0.7,8.2425,738.3,532,0.8338557993730408
Burgers,26677,Top Burgers Tavern,Cafe,South Auckland,1.05,34.3,1342,333,11421.9,454,252,303,15572.2,8643.6,10392.9,0.216553137414157,0.409603461413644,0.29,13,3.84,1163.52,4270.0,1305.63,724.71,2721.8,0.33,0.45,0.25,0.3,46030.6,9022.14,6.722906110283159,0.33830104321907606,0.18777943368107303,0.22578241430700446,0.02527709827810196,0.1305,0.0725,1.152,3.9,1409.1000000000001,0.2481371087928465,0.5260804769001491,0.1960030935942612,34.3,0.7,8.982838283828384,2030.3400000000001,1009,0.7518628912071535
Burgers,25181,King Burgers Cafe,Full-service,South Auckland,1.05,36.18,2043,594,21490.92,652,362,435,23589.36,13097.16,15738.3,0.370753841416445,0.5194696117891,0.28,9,2.66,1157.1,2359.2,-4015.46,-2229.44,570.6,0.41,0.45,0.25,0.3,73915.74,-3315.1000000000004,-1.6226627508565836,0.31913852178169355,0.1771904062652961,0.21292217327459614,0.015654311246833218,0.12600000000000003,0.07,0.798,2.6999999999999997,2145.15,0.290748898678414,0.49632892804698975,-0.04484971671798185,36.18,0.7,1.3117241379310345,-6244.9,1449,0.7092511013215859
